"season","competition","confront","home_club","home_goals","home_shots","home_shots_on_target","home_fouls","home_passes","home_wrong_passes","home_interceptions","home_tackles","home_stolen_balls","home_saves","home_ball_possession","home_offsides","home_freekicks","home_penalties","away_club","away_goals","away_shots","away_shots_on_target","away_fouls","away_passes","away_wrong_passes","away_interceptions","away_tackles","away_stolen_balls","away_saves","away_ball_possession","away_offsides","away_freekicks","away_penalties"
"2022",Campeonato Brasileiro,Botafogo x Vitória,Botafogo,1,2,14,13,80,23,22,10,16,9,0,0,0,0,Vitória,0,6,9,11,74,21,16,16,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo x Confiança,Botafogo,0,5,11,7,69,19,18,15,13,11,0,0,0,0,Confiança,0,4,11,13,72,21,16,13,18,11,0,0,0,0
"2022",Campeonato Brasileiro,Botafogo x Brasil de Pelotas,Botafogo,0,5,15,13,66,23,18,17,17,4,0,0,0,0,Brasil de Pelotas,0,4,4,12,90,22,17,12,11,15,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Vasco da Gama,Cruzeiro,0,6,13,10,74,20,23,15,18,7,0,0,0,0,Vasco da Gama,4,1,11,15,82,21,26,14,10,13,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Botafogo,Cruzeiro,0,4,14,13,88,21,22,14,11,10,0,0,0,0,Botafogo,1,3,11,14,80,29,22,16,13,14,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Operário,Cruzeiro,1,5,8,15,78,19,14,10,19,11,0,0,0,0,Operário,1,1,12,13,78,26,19,13,19,7,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Coritiba,Cruzeiro,1,3,8,17,94,22,22,15,16,6,0,0,0,0,Coritiba,2,3,8,14,78,22,22,17,14,7,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Goiás,Cruzeiro,0,3,12,12,83,26,22,12,14,14,0,0,0,0,Goiás,0,3,14,11,79,23,20,12,17,12,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Guarani,Cruzeiro,1,2,15,11,74,16,21,14,18,8,0,0,0,0,Guarani,0,2,8,10,72,15,17,13,16,14,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Avaí,Cruzeiro,1,3,11,22,91,24,28,17,11,12,0,0,0,0,Avaí,2,4,14,15,87,21,31,8,18,10,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x CRB,Cruzeiro,0,6,8,11,84,17,22,14,5,13,0,0,0,0,CRB,1,7,14,9,73,18,22,13,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x CSA,Cruzeiro,0,1,9,9,82,20,22,12,16,10,0,0,0,0,CSA,1,2,11,18,98,28,28,19,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Náutico,Cruzeiro,1,6,13,14,89,24,28,9,8,16,0,0,0,0,Náutico,1,4,17,16,89,29,27,15,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Sampaio Corrêa,Cruzeiro,0,3,13,12,79,25,17,10,20,11,0,0,0,0,Sampaio Corrêa,1,2,12,9,73,20,16,10,15,13,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Vila Nova,Cruzeiro,1,4,14,13,81,20,12,13,16,9,0,0,0,0,Vila Nova,0,3,9,13,75,32,20,11,15,13,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Ponte Preta,Cruzeiro,0,8,8,9,78,22,20,11,12,11,0,0,0,0,Ponte Preta,1,8,12,12,79,23,21,16,10,8,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Brusque,Cruzeiro,0,6,9,12,90,26,24,12,20,12,0,0,0,0,Brusque,0,3,12,11,81,21,27,9,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Remo,Cruzeiro,1,8,13,23,82,23,27,13,13,14,0,0,0,0,Remo,1,2,15,14,81,20,24,13,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Londrina,Cruzeiro,1,3,12,14,68,20,16,17,19,4,0,0,0,0,Londrina,0,8,4,11,71,15,18,12,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Vitória,Cruzeiro,2,4,11,17,83,27,20,15,12,6,0,0,0,0,Vitória,2,7,8,13,78,27,20,18,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Confiança,Cruzeiro,0,6,14,25,81,26,28,15,13,5,0,0,0,0,Confiança,1,4,6,12,90,26,18,9,19,14,0,0,0,0
"2022",Campeonato Brasileiro,Cruzeiro x Brasil de Pelotas,Cruzeiro,2,3,15,6,84,18,21,5,14,12,0,0,0,0,Brasil de Pelotas,0,5,12,14,85,33,25,8,21,13,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Vasco da Gama,Operário,3,7,6,9,85,23,14,17,11,14,0,0,0,0,Vasco da Gama,1,5,15,7,74,24,24,11,14,3,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Botafogo,Operário,0,3,11,23,88,35,23,16,15,13,0,0,0,0,Botafogo,1,4,14,20,82,22,22,9,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Cruzeiro,Operário,0,3,9,14,96,31,22,15,14,11,0,0,0,0,Cruzeiro,0,7,11,15,81,25,23,18,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Coritiba,Operário,1,3,11,10,80,24,16,10,18,6,0,0,0,0,Coritiba,1,8,7,10,70,21,16,13,14,10,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Goiás,Operário,0,3,10,17,92,25,17,13,16,8,0,0,0,0,Goiás,1,8,9,12,79,29,27,16,12,10,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Guarani,Operário,0,6,10,10,69,16,21,11,16,5,0,0,0,0,Guarani,3,6,8,14,73,16,16,11,20,10,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Avaí,Operário,2,8,17,14,67,20,15,15,14,7,0,0,0,0,Avaí,0,7,7,8,79,25,21,9,9,15,0,0,0,0
"2022",Campeonato Brasileiro,Operário x CRB,Operário,1,1,18,10,68,18,21,17,12,7,0,0,0,0,CRB,1,7,8,11,75,17,20,9,17,17,0,0,0,0
"2022",Campeonato Brasileiro,Operário x CSA,Operário,1,5,14,9,65,14,12,20,10,7,0,0,0,0,CSA,1,6,8,10,68,16,19,11,10,13,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Náutico,Operário,0,3,8,7,89,26,24,9,16,12,0,0,0,0,Náutico,1,4,13,15,90,29,26,18,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Sampaio Corrêa,Operário,0,5,16,9,67,21,14,17,14,13,0,0,0,0,Sampaio Corrêa,1,5,14,8,68,14,18,6,12,16,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Vila Nova,Operário,0,4,11,12,77,17,21,8,13,11,0,0,0,0,Vila Nova,0,10,11,19,72,18,23,13,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Ponte Preta,Operário,0,4,12,16,76,24,25,14,12,7,0,0,0,0,Ponte Preta,1,5,8,13,76,18,15,14,15,12,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Brusque,Operário,0,4,10,10,75,29,20,12,13,12,0,0,0,0,Brusque,2,9,14,10,70,13,12,17,9,10,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Remo,Operário,1,5,12,8,72,24,25,14,12,8,0,0,0,0,Remo,1,5,9,17,85,20,15,16,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Londrina,Operário,1,6,9,15,78,19,16,18,11,9,0,0,0,0,Londrina,1,7,10,11,69,19,22,13,12,8,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Vitória,Operário,0,7,8,11,70,17,22,12,17,5,0,0,0,0,Vitória,2,4,7,10,81,18,18,11,20,8,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Confiança,Operário,1,3,14,10,72,15,20,17,16,5,0,0,0,0,Confiança,0,5,5,11,73,18,21,17,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Operário x Brasil de Pelotas,Operário,0,4,11,11,73,18,14,11,9,11,0,0,0,0,Brasil de Pelotas,2,13,13,5,56,17,18,13,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Vasco da Gama,Coritiba,2,3,12,12,85,22,15,15,16,14,0,0,0,0,Vasco da Gama,0,5,14,10,69,19,25,10,12,10,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Botafogo,Coritiba,1,8,14,10,67,14,22,12,9,10,0,0,0,0,Botafogo,2,3,12,11,75,23,15,16,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Cruzeiro,Coritiba,0,3,13,15,81,20,18,15,13,12,0,0,0,0,Cruzeiro,1,2,13,16,86,29,25,18,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Operário,Coritiba,0,3,11,12,80,17,21,13,16,12,0,0,0,0,Operário,1,2,13,8,73,19,25,11,18,11,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Goiás,Coritiba,1,6,9,16,79,24,21,15,15,13,0,0,0,0,Goiás,0,3,13,14,78,21,22,12,16,8,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Guarani,Coritiba,1,5,14,5,73,14,21,11,13,14,0,0,0,0,Guarani,0,1,14,12,77,24,21,11,20,13,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Avaí,Coritiba,0,6,10,20,87,21,19,13,18,12,0,0,0,0,Avaí,0,2,12,8,76,21,23,7,18,10,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x CRB,Coritiba,0,5,10,12,84,25,26,17,11,12,0,0,0,0,CRB,0,3,12,13,81,19,20,11,17,10,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x CSA,Coritiba,1,4,10,15,88,30,24,19,15,9,0,0,0,0,CSA,1,6,10,11,82,22,27,12,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Náutico,Coritiba,0,2,12,10,72,20,16,14,17,8,0,0,0,0,Náutico,2,6,10,9,69,15,17,8,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Sampaio Corrêa,Coritiba,3,2,11,9,80,18,18,7,18,11,0,0,0,0,Sampaio Corrêa,2,1,13,11,69,21,14,17,17,8,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Vila Nova,Coritiba,2,4,11,12,84,19,19,9,17,13,0,0,0,0,Vila Nova,3,3,16,13,71,21,23,12,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Ponte Preta,Coritiba,0,6,15,13,67,17,26,16,14,4,0,0,0,0,Ponte Preta,1,3,5,9,82,19,16,16,14,15,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Brusque,Coritiba,1,3,17,9,69,18,20,14,9,15,0,0,0,0,Brusque,0,2,15,12,79,25,18,13,14,16,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Remo,Coritiba,2,8,16,13,66,14,19,13,12,10,0,0,0,0,Remo,0,2,10,10,79,23,18,16,6,14,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Londrina,Coritiba,0,3,9,12,79,15,18,19,11,15,0,0,0,0,Londrina,1,2,16,6,66,15,24,18,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Vitória,Coritiba,1,4,11,8,86,21,27,15,17,8,0,0,0,0,Vitória,0,3,8,22,85,18,26,12,15,10,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Confiança,Coritiba,1,2,12,13,79,31,23,15,14,13,0,0,0,0,Confiança,1,1,14,12,82,22,15,12,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Coritiba x Brasil de Pelotas,Coritiba,1,3,14,10,73,20,12,14,16,16,0,0,0,0,Brasil de Pelotas,0,1,16,8,70,18,20,9,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Vasco da Gama,Goiás,1,5,10,14,84,20,22,15,14,12,0,0,0,0,Vasco da Gama,0,0,12,11,81,26,23,14,17,9,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Botafogo,Goiás,1,5,10,14,88,27,24,16,11,15,0,0,0,0,Botafogo,0,1,15,18,83,28,23,18,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Cruzeiro,Goiás,0,8,8,4,77,14,16,12,10,12,0,0,0,0,Cruzeiro,2,4,14,12,68,24,22,16,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Operário,Goiás,0,4,10,13,66,15,14,7,17,12,0,0,0,0,Operário,1,6,13,2,68,20,20,15,14,10,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Coritiba,Goiás,2,2,15,12,69,21,17,15,13,14,0,0,0,0,Coritiba,1,2,15,15,76,22,20,15,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Guarani,Goiás,0,2,9,10,75,27,19,22,18,5,0,0,0,0,Guarani,0,5,5,6,75,13,18,11,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Avaí,Goiás,0,2,7,7,72,19,10,14,14,10,0,0,0,0,Avaí,0,11,10,8,59,16,17,14,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x CRB,Goiás,1,1,13,17,90,22,25,17,15,9,0,0,0,0,CRB,0,3,9,15,94,28,30,18,14,12,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x CSA,Goiás,1,1,13,9,73,22,22,15,16,11,0,0,0,0,CSA,0,5,11,12,74,11,19,13,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Náutico,Goiás,1,2,8,8,79,13,17,13,19,6,0,0,0,0,Náutico,0,3,6,16,76,24,22,17,21,7,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Sampaio Corrêa,Goiás,1,5,14,7,69,19,11,14,9,11,0,0,0,0,Sampaio Corrêa,1,6,12,13,67,23,14,13,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Vila Nova,Goiás,3,4,17,11,69,19,12,10,17,15,0,0,0,0,Vila Nova,0,4,15,8,64,18,18,12,6,14,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Ponte Preta,Goiás,0,4,12,15,79,17,23,12,14,11,0,0,0,0,Ponte Preta,1,7,12,11,77,18,28,9,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Brusque,Goiás,1,5,10,11,73,23,13,14,19,8,0,0,0,0,Brusque,1,2,9,8,78,19,13,16,9,9,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Remo,Goiás,1,6,15,12,78,21,34,12,14,8,0,0,0,0,Remo,0,5,8,16,88,18,25,11,15,14,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Londrina,Goiás,0,5,7,18,89,19,30,8,19,11,0,0,0,0,Londrina,0,7,11,10,82,18,32,12,19,7,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Vitória,Goiás,0,6,7,12,77,17,19,14,10,16,0,0,0,0,Vitória,2,2,18,12,69,18,22,15,15,7,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Confiança,Goiás,1,5,11,17,97,21,31,10,9,16,0,0,0,0,Confiança,0,2,16,15,91,33,30,15,20,10,0,0,0,0
"2022",Campeonato Brasileiro,Goiás x Brasil de Pelotas,Goiás,0,3,14,16,81,21,21,10,12,13,0,0,0,0,Brasil de Pelotas,3,6,16,16,75,21,26,13,10,14,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Vasco da Gama,Guarani,0,8,9,14,71,15,18,17,15,8,0,0,0,0,Vasco da Gama,1,3,9,8,83,21,26,10,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Botafogo,Guarani,2,4,11,13,79,25,23,9,17,14,0,0,0,0,Botafogo,0,3,14,7,86,20,21,14,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Cruzeiro,Guarani,1,6,12,11,72,22,16,15,12,13,0,0,0,0,Cruzeiro,0,5,13,9,66,15,14,13,9,11,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Operário,Guarani,0,9,5,10,77,18,18,14,8,16,0,0,0,0,Operário,0,2,16,17,71,22,16,19,14,5,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Coritiba,Guarani,0,5,16,8,62,18,18,14,7,11,0,0,0,0,Coritiba,1,4,12,8,78,13,10,8,12,16,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Goiás,Guarani,1,7,12,6,75,15,12,14,14,10,0,0,0,0,Goiás,0,5,10,12,71,23,21,11,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Avaí,Guarani,0,7,7,7,81,18,24,15,14,7,0,0,0,0,Avaí,0,2,7,9,79,23,17,18,19,7,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x CRB,Guarani,0,3,14,11,67,23,19,17,12,7,0,0,0,0,CRB,0,2,7,13,86,26,11,12,20,14,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x CSA,Guarani,0,3,12,11,79,20,24,10,17,14,0,0,0,0,CSA,1,3,15,10,73,12,21,14,12,12,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Náutico,Guarani,0,3,10,11,82,23,18,18,15,9,0,0,0,0,Náutico,1,2,10,18,82,24,24,12,15,10,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Sampaio Corrêa,Guarani,1,7,11,4,82,19,28,17,14,10,0,0,0,0,Sampaio Corrêa,0,5,10,12,80,13,26,11,12,10,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Vila Nova,Guarani,1,6,14,7,65,15,19,18,13,8,0,0,0,0,Vila Nova,0,3,8,9,73,16,18,14,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Ponte Preta,Guarani,1,7,11,11,84,28,24,14,14,8,0,0,0,0,Ponte Preta,0,4,8,9,86,28,17,17,12,10,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Brusque,Guarani,2,7,11,17,76,22,24,16,18,11,0,0,0,0,Brusque,1,3,12,9,79,18,27,11,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Remo,Guarani,0,5,8,8,76,21,26,14,9,12,0,0,0,0,Remo,0,4,12,9,73,18,14,17,19,8,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Londrina,Guarani,1,5,10,12,82,14,16,13,19,9,0,0,0,0,Londrina,1,5,10,11,74,23,31,13,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Vitória,Guarani,0,4,13,16,76,27,15,14,16,12,0,0,0,0,Vitória,0,3,12,10,81,26,17,14,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Confiança,Guarani,1,3,13,13,96,35,26,17,15,9,0,0,0,0,Confiança,1,1,10,17,102,37,29,8,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Guarani x Brasil de Pelotas,Guarani,1,1,14,9,76,23,24,16,18,4,0,0,0,0,Brasil de Pelotas,0,3,4,12,85,19,16,12,18,13,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Vasco da Gama,Avaí,1,10,10,9,71,21,15,19,16,7,0,0,0,0,Vasco da Gama,0,4,7,11,79,20,18,12,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Botafogo,Avaí,1,5,12,10,66,17,18,10,12,13,0,0,0,0,Botafogo,1,2,14,21,80,25,14,21,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Cruzeiro,Avaí,0,2,12,20,81,28,18,14,16,13,0,0,0,0,Cruzeiro,2,3,15,12,76,21,18,17,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Operário,Avaí,0,2,11,6,71,19,19,15,17,10,0,0,0,0,Operário,1,3,11,11,72,14,19,18,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Coritiba,Avaí,0,1,15,16,80,22,19,14,21,9,0,0,0,0,Coritiba,0,2,9,12,85,22,26,14,10,15,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Goiás,Avaí,2,5,19,11,67,15,29,16,10,8,0,0,0,0,Goiás,1,1,9,17,84,26,22,17,13,17,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Guarani,Avaí,1,3,8,18,100,32,25,19,10,12,0,0,0,0,Guarani,0,2,12,24,96,34,29,10,21,7,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x CRB,Avaí,0,3,11,15,86,25,23,16,14,6,0,0,0,0,CRB,2,6,8,16,90,30,26,16,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x CSA,Avaí,0,1,10,12,79,20,18,12,15,15,0,0,0,0,CSA,1,3,16,12,84,24,27,14,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Náutico,Avaí,1,9,12,11,72,17,19,15,13,7,0,0,0,0,Náutico,2,6,9,17,79,21,22,12,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Sampaio Corrêa,Avaí,0,3,14,10,89,27,20,14,20,9,0,0,0,0,Sampaio Corrêa,1,3,10,16,83,24,26,11,11,14,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Vila Nova,Avaí,0,2,8,16,80,24,21,13,11,15,0,0,0,0,Vila Nova,2,4,17,16,80,18,23,8,20,8,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Ponte Preta,Avaí,0,7,7,10,81,18,28,10,13,6,0,0,0,0,Ponte Preta,1,5,7,17,91,27,23,13,23,7,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Brusque,Avaí,1,3,10,17,88,25,20,17,14,14,0,0,0,0,Brusque,0,4,14,17,81,26,29,11,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Remo,Avaí,0,6,9,9,79,20,17,16,17,9,0,0,0,0,Remo,0,4,9,24,78,25,26,12,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Londrina,Avaí,1,3,12,17,96,38,28,18,15,8,0,0,0,0,Londrina,0,2,8,21,95,28,19,18,9,11,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Vitória,Avaí,2,4,12,8,85,20,21,15,7,5,0,0,0,0,Vitória,3,7,8,10,78,29,20,15,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Confiança,Avaí,1,4,18,8,74,25,26,8,16,15,0,0,0,0,Confiança,0,2,15,10,80,18,17,13,9,17,0,0,0,0
"2022",Campeonato Brasileiro,Avaí x Brasil de Pelotas,Avaí,0,8,9,13,72,19,23,11,11,21,0,0,0,0,Brasil de Pelotas,0,0,21,14,75,20,22,14,14,9,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Vasco da Gama,CRB,1,2,14,6,84,26,23,13,10,14,0,0,0,0,Vasco da Gama,0,3,14,15,84,27,19,13,17,13,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Botafogo,CRB,1,6,11,15,73,14,20,14,10,12,0,0,0,0,Botafogo,0,5,12,12,66,16,21,11,15,10,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Cruzeiro,CRB,0,4,16,12,76,18,21,7,13,15,0,0,0,0,Cruzeiro,1,3,16,10,77,27,23,9,18,16,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Operário,CRB,1,2,6,9,89,25,28,15,10,12,0,0,0,0,Operário,2,4,14,14,77,20,20,19,19,5,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Coritiba,CRB,0,5,12,10,77,19,24,15,10,10,0,0,0,0,Coritiba,1,3,11,17,85,25,23,16,12,12,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Goiás,CRB,0,4,8,15,96,30,27,13,14,13,0,0,0,0,Goiás,0,5,13,9,93,24,24,12,18,8,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Guarani,CRB,1,4,10,11,73,18,11,12,12,16,0,0,0,0,Guarani,0,1,16,9,71,27,19,16,14,9,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Avaí,CRB,0,6,5,14,74,23,13,17,17,12,0,0,0,0,Avaí,1,4,13,7,74,13,21,10,12,5,0,0,0,0
"2022",Campeonato Brasileiro,CRB x CSA,CRB,0,6,16,6,70,18,28,13,14,10,0,0,0,0,CSA,0,2,10,17,79,17,20,9,17,16,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Náutico,CRB,3,3,21,12,66,14,20,10,11,14,0,0,0,0,Náutico,3,4,17,7,68,17,21,10,11,18,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Sampaio Corrêa,CRB,2,2,13,16,85,21,21,11,19,9,0,0,0,0,Sampaio Corrêa,1,3,10,15,79,23,23,17,12,11,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Vila Nova,CRB,1,8,11,14,82,19,26,15,10,14,0,0,0,0,Vila Nova,0,3,14,14,82,21,25,11,16,10,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Ponte Preta,CRB,0,5,8,16,82,23,16,18,16,13,0,0,0,0,Ponte Preta,0,1,13,15,80,23,23,11,17,8,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Brusque,CRB,1,8,11,14,80,24,26,12,14,16,0,0,0,0,Brusque,0,2,16,15,78,19,22,12,12,10,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Remo,CRB,1,3,13,13,83,20,19,17,14,16,0,0,0,0,Remo,0,2,16,11,78,21,31,12,11,12,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Londrina,CRB,2,4,13,14,86,24,26,7,14,14,0,0,0,0,Londrina,0,8,14,7,69,16,23,10,14,11,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Vitória,CRB,1,3,9,16,89,26,25,9,17,16,0,0,0,0,Vitória,0,3,16,14,89,24,27,19,10,8,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Confiança,CRB,0,4,12,15,84,30,19,12,19,15,0,0,0,0,Confiança,0,1,15,16,74,20,17,9,14,12,0,0,0,0
"2022",Campeonato Brasileiro,CRB x Brasil de Pelotas,CRB,1,1,17,11,77,14,22,12,13,13,0,0,0,0,Brasil de Pelotas,1,3,14,13,78,21,25,13,15,16,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Vasco da Gama,CSA,1,11,8,14,73,14,20,17,15,9,0,0,0,0,Vasco da Gama,2,1,11,10,76,20,26,9,16,7,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Botafogo,CSA,2,4,13,7,75,10,22,12,13,7,0,0,0,0,Botafogo,0,1,7,14,80,26,16,15,22,11,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Cruzeiro,CSA,0,5,11,11,82,20,16,12,16,11,0,0,0,0,Cruzeiro,1,7,12,7,75,28,28,15,12,11,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Operário,CSA,2,7,13,14,78,18,21,11,20,8,0,0,0,0,Operário,1,2,9,12,85,27,24,7,21,11,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Coritiba,CSA,1,4,15,9,71,15,15,18,12,7,0,0,0,0,Coritiba,1,3,8,9,77,21,19,17,8,14,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Goiás,CSA,2,3,12,13,79,25,14,21,14,13,0,0,0,0,Goiás,1,2,14,8,77,18,24,6,12,10,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Guarani,CSA,0,4,14,13,75,14,13,16,13,8,0,0,0,0,Guarani,1,4,9,7,72,20,20,15,9,14,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Avaí,CSA,0,4,9,15,82,25,25,11,15,15,0,0,0,0,Avaí,0,1,15,6,75,17,15,14,16,9,0,0,0,0
"2022",Campeonato Brasileiro,CSA x CRB,CSA,0,3,11,11,81,17,21,15,10,10,0,0,0,0,CRB,0,6,10,7,73,20,20,15,17,11,0,0,0,0
